option,year,employmentChange,lowEnd,highEnd
2026_14_0_3,2026,-0.675,0.009746549850224323,-1.757516938005413
2026_14_1_1,2026,-0.678,0.009755215749462507,-1.7745600377368633
2026_14_1_2,2026,-0.701,0.010084519273886518,-1.8366277794541666
2026_14_1_3,2026,-0.707,0.010167759671884888,-1.8532137133404554
2026_14_2_1,2026,-0.755,0.020879058199871844,-1.95560608208327
2026_14_2_2,2026,-0.78,0.021490161020714507,-2.019324032667064
2026_14_2_3,2026,-0.787,0.021650457797106122,-2.035480031252727
2026_15_0_1,2026,-1.013,0.02241252737419649,-2.5996993952891847
2026_15_0_2,2026,-1.044,0.02337764216429899,-2.6805587439519454
2026_15_0_3,2026,-1.051,0.023630823416505083,-2.700176520505353
2026_15_1_1,2026,-1.049,0.026767338359520294,-2.6953695365764485
2026_15_1_2,2026,-1.081,0.027867118929843844,-2.7837925052613746
2026_15_1_3,2026,-1.089,0.0281552876944926,-2.801035730446513
2026_15_2_1,2026,-1.14,0.03649739705835399,-2.874642559402989
2026_15_2_2,2026,-1.173,0.037491516758012045,-2.9643094029543624
2026_15_2_3,2026,-1.182,0.037738607587046315,-2.9863493005019115
2027_10_0_1,2026,-0.014,4.0462903923779455e-7,-0.06405239922707803
2027_10_0_2,2026,-0.016,4.493176753993398e-7,-0.06797588407260627
2027_10_0_3,2026,-0.016,4.6135833069654656e-7,-0.06901858159894869
2027_10_1_1,2026,-0.026,8.628412149028353e-4,-0.08955309897746987
2027_10_1_2,2026,-0.028,9.138073333728703e-4,-0.09372938813322747
2027_10_1_3,2026,-0.029,9.278795429954132e-4,-0.09487462793856537
2027_10_2_1,2026,-0.059,0.0020166276389422854,-0.16663475908294337
2027_10_2_2,2026,-0.061,0.0021014543221156614,-0.17244257752797604
2027_10_2_3,2026,-0.062,0.0021241436725000884,-0.1741754626772649
2027_11_0_1,2026,-0.051,2.0387906881828315e-4,-0.17130049518839277
2027_11_0_2,2026,-0.054,2.257379295954066e-4,-0.1779085129998143
2027_11_0_3,2026,-0.055,2.3399545870396034e-4,-0.18066877282116672
2027_11_1_1,2026,-0.066,0.0019864362382748845,-0.20913196877296114
2027_11_1_2,2026,-0.07,0.002088506061269044,-0.2186958902710704
2027_11_1_3,2026,-0.071,0.0021198001801262367,-0.2209688778629001
2027_11_2_1,2026,-0.103,0.0035290091907950903,-0.2909744313479816
2027_11_2_2,2026,-0.108,0.003679373209058255,-0.3044181416152565
2027_11_2_3,2026,-0.109,0.003722795094642738,-0.30738183259220003
2027_12_0_1,2026,-0.12,0.0016004184039624472,-0.36418574855748415
2027_12_0_2,2026,-0.126,0.0017376633042910854,-0.3799650550373062
2027_12_0_3,2026,-0.128,0.001776532338295311,-0.38432702712004707
2027_12_1_1,2026,-0.139,0.0040741502069370095,-0.4121078689792671
2027_12_1_2,2026,-0.145,0.004334604005048776,-0.42781428892226214
2027_12_1_3,2026,-0.147,0.004408630171165278,-0.4316822966627305
2027_12_2_1,2026,-0.181,0.006312392003287709,-0.49910498788892477
2027_12_2_2,2026,-0.189,0.006574294898776023,-0.5199695430893475
2027_12_2_3,2026,-0.191,0.0066414930088541085,-0.5251550718702063
2027_13_0_1,2026,-0.243,0.004033148579545798,-0.6816425221971596
2027_13_0_2,2026,-0.252,0.0044251348058732595,-0.7098573126751997
2027_13_0_3,2026,-0.255,0.004552861319585294,-0.7164490751049324
2027_13_1_1,2026,-0.265,0.009035102961355469,-0.7365475382603448
2027_13_1_2,2026,-0.275,0.0093996532227359,-0.7649288395981637
2027_13_1_3,2026,-0.277,0.00949078645158575,-0.7708489741813095
2027_13_2_1,2026,-0.315,0.008943688118145035,-0.8439509112022539
2027_13_2_2,2026,-0.326,0.009087851948424715,-0.873957414130465
2027_13_2_3,2026,-0.329,0.009128066387909821,-0.881483966469526
2027_14_0_1,2026,-0.405,0.006133053568563048,-1.098581504785475
2027_14_0_2,2026,-0.42,0.006359792551584434,-1.1407737699734612
2027_14_0_3,2026,-0.424,0.006416343613987481,-1.1502318418451973
2027_14_1_1,2026,-0.43,0.012228800035668962,-1.1572133186347071
2027_14_1_2,2026,-0.446,0.012941716706058506,-1.1903422302945157
2027_14_1_3,2026,-0.45,0.013134940713139425,-1.1994212265720667
2027_14_2_1,2026,-0.489,0.012701384783001599,-1.2989141847590004
2027_14_2_2,2026,-0.507,0.013016556093097072,-1.3435203041338326
2027_14_2_3,2026,-0.511,0.01309941246118818,-1.3556676417340778
2027_15_0_1,2026,-0.66,0.009711393469489857,-1.7429284240735157
2027_15_0_2,2026,-0.681,0.010026611090348888,-1.796912646830629
2027_15_0_3,2026,-0.687,0.01010311998884425,-1.8100239830191023
2027_15_1_1,2026,-0.689,0.01010680424985765,-1.8121003693421411
2027_15_1_2,2026,-0.712,0.010432720885739868,-1.8677373695546327
2027_15_1_3,2026,-0.717,0.010511811914557708,-1.881132413796076
2027_15_2_1,2026,-0.758,0.01980794699920665,-1.9703862631731868
2027_15_2_2,2026,-0.782,0.020404497591387787,-2.0212333396016278
2027_15_2_3,2026,-0.788,0.020557651843842582,-2.03396826935512
rtw,2026,-1.376,-0.008298393694961399,-3.9523414900070186
rtw_ap,2026,-1.166,0.03729043014437523,-2.9485950716426523
2025_10_0_1,2027,-0.017,6.072356304428163e-6,-0.07745020253093605
2025_10_0_2,2027,-0.034,6.503925500867126e-5,-0.13874466126303703
2025_10_0_3,2027,-0.04,8.882504335264286e-5,-0.15916544864719187
2025_10_1_1,2027,-0.03,8.938254746242504e-4,-0.10946578144533627
2025_10_1_2,2027,-0.049,0.0014142437241939057,-0.17574919749107404
2025_10_1_3,2027,-0.056,0.001599571921042525,-0.19545401168304108
2025_10_2_1,2027,-0.067,0.002083705791073482,-0.19462305698840224
2025_10_2_2,2027,-0.089,0.002936536163972684,-0.26330294337105925
2025_10_2_3,2027,-0.097,0.0031687626339649867,-0.2832644616667539
2025_11_0_1,2027,-0.063,2.3061532854497794e-4,-0.22497627267881934
2025_11_0_2,2027,-0.108,8.274028912062341e-4,-0.35141856115688697
2025_11_0_3,2027,-0.122,0.0011001417101761536,-0.3865782922931268
2025_11_1_1,2027,-0.08,0.0021905563171032635,-0.2560858837983954
2025_11_1_2,2027,-0.128,0.003288549925998477,-0.39511922710819875
2025_11_1_3,2027,-0.142,0.0036972111745073575,-0.4342079952769913
2025_11_2_1,2027,-0.122,0.0038989108233020322,-0.3510051737861388
2025_11_2_2,2027,-0.176,0.0055817859461078975,-0.49986937698020734
2025_11_2_3,2027,-0.192,0.006111429238975161,-0.5446857995777952
2025_12_0_1,2027,-0.155,-8.116076080201491e-5,-0.5022414890839519
2025_12_0_2,2027,-0.241,0.003617278122071607,-0.709034022682397
2025_12_0_3,2027,-0.265,0.003958131064471678,-0.7808944496798695
2025_12_1_1,2027,-0.177,0.004781148604536143,-0.5266506367544196
2025_12_1_2,2027,-0.265,0.007955441221992416,-0.7683647434585678
2025_12_1_3,2027,-0.29,0.00900575921707173,-0.8329526056353506
2025_12_2_1,2027,-0.228,0.007322611987359078,-0.6434518951444926
2025_12_2_2,2027,-0.324,0.010215566151965328,-0.892861029248826
2025_12_2_3,2027,-0.351,0.01104871106945408,-0.9661920483012458
2025_13_0_1,2027,-0.301,0.004531315174050565,-0.8817179418108051
2025_13_0_2,2027,-0.448,0.00664822145335453,-1.2451825431344914
2025_13_0_3,2027,-0.493,0.0072563111182312135,-1.3533050619542455
2025_13_1_1,2027,-0.327,0.010415896707991439,-0.9369556339625656
2025_13_1_2,2027,-0.477,0.00833106138847455,-1.3105743134014871
2025_13_1_3,2027,-0.522,0.00764544951875601,-1.4137838358944141
2025_13_2_1,2027,-0.388,0.011330581239643603,-1.0834462162269904
2025_13_2_2,2027,-0.547,0.01371398085529525,-1.480170438554586
2025_13_2_3,2027,-0.594,0.014560610856708131,-1.5905644901287632
2025_14_0_1,2027,-0.542,0.007914602650352081,-1.4614202179827527
2025_14_0_2,2027,-0.763,0.010981753630912023,-2.0390280392421607
2025_14_0_3,2027,-0.828,0.01184751121858295,-2.2065506932384573
2025_14_1_1,2027,-0.572,0.008309633730208859,-1.5420119010076985
2025_14_1_2,2027,-0.797,0.011427057042058522,-2.1253380025546504
2025_14_1_3,2027,-0.863,0.012306027722083427,-2.275445196578269
2025_14_2_1,2027,-0.645,0.016074729759155495,-1.7171222705390434
2025_14_2_2,2027,-0.881,0.021499401993835102,-2.3009206334482575
2025_14_2_3,2027,-0.949,0.02375927844525413,-2.476836703902701
2025_15_0_1,2027,-0.873,0.012442034295516784,-2.3042007093401877
2025_15_0_2,2027,-1.175,0.020045251770067787,-3.0632379721755365
2025_15_0_3,2027,-1.258,0.024122746528505924,-3.2790806850695158
2025_15_1_1,2027,-0.908,0.012904712463666972,-2.3795283944463694
2025_15_1_2,2027,-1.215,0.02502378866093538,-3.163681214991547
2025_15_1_3,2027,-1.299,0.02950536475349895,-3.3833507309426647
2025_15_2_1,2027,-0.996,0.02723768490487274,-2.581862648291181
2025_15_2_2,2027,-1.313,0.039195492087607565,-3.403466313013303
2025_15_2_3,2027,-1.4,0.04161429192909536,-3.617608787405573
2026_10_0_1,2027,-0.017,5.8741630665988295e-6,-0.07733645063783937
2026_10_0_2,2027,-0.025,3.2232554864059246e-5,-0.10678006284388558
2026_10_0_3,2027,-0.027,3.878849479319236e-5,-0.11580194965016555
2026_10_1_1,2027,-0.03,9.175879252563392e-4,-0.10992098029088958
2026_10_1_2,2027,-0.039,0.0011887423946776669,-0.14292156251806698
2026_10_1_3,2027,-0.042,0.001269728300210274,-0.15166461421581356
2026_10_2_1,2027,-0.067,0.0021138921304438155,-0.19488267589906416
2026_10_2_2,2027,-0.078,0.0025475811216373835,-0.23004981159925814
2026_10_2_3,2027,-0.082,0.0026701438925263482,-0.24000536355878715
2026_11_0_1,2027,-0.062,2.1187728288413237e-4,-0.22273609852964094
2026_11_0_2,2027,-0.084,4.1018669864715493e-4,-0.2851989917035947
2026_11_0_3,2027,-0.091,4.945377300453825e-4,-0.3012742018293317
2026_11_1_1,2027,-0.079,0.0021719279645678385,-0.25418476778653354
2026_11_1_2,2027,-0.103,0.0026501740469054586,-0.320754622931801
2026_11_1_3,2027,-0.11,0.0028052868379460174,-0.33900102863629383
2026_11_2_1,2027,-0.121,0.0039499143871004495,-0.35208461430067134
2026_11_2_2,2027,-0.149,0.0048452651511031505,-0.4263461416698219
2026_11_2_3,2027,-0.156,0.00509028551397343,-0.44560704284232866
2026_12_0_1,2027,-0.153,0.0018243303533357544,-0.46403742982785706
2026_12_0_2,2027,-0.197,0.0030100291262201264,-0.5795129731537677
2026_12_0_3,2027,-0.208,0.0031746176037593292,-0.61074990915336
2026_12_1_1,2027,-0.174,0.00472072704092192,-0.5142868015165031
2026_12_1_2,2027,-0.22,0.006229253208542332,-0.6398299974622237
2026_12_1_3,2027,-0.232,0.006667703922994387,-0.6762412379893203
2026_12_2_1,2027,-0.225,0.007366767178200626,-0.6290804247705123
2026_12_2_2,2027,-0.275,0.008938174875123881,-0.7603802251615984
2026_12_2_3,2027,-0.288,0.009387715950288165,-0.7978540238919917
2026_13_0_1,2027,-0.299,0.004495119416808491,-0.8757492772182254
2026_13_0_2,2027,-0.37,0.0055673320694149715,-1.0563360417792456
2026_13_0_3,2027,-0.39,0.0058565702016950705,-1.103119593996978
2026_13_1_1,2027,-0.324,0.010595199313230462,-0.9296419742116022
2026_13_1_2,2027,-0.397,0.01292056118836733,-1.1090800866932697
2026_13_1_3,2027,-0.418,0.012885342524765944,-1.1616382985710194
2026_13_2_1,2027,-0.385,0.01110521154586356,-1.072829107006922
2026_13_2_2,2027,-0.463,0.01241850681657479,-1.2743355978168818
2026_13_2_3,2027,-0.485,0.012850743417079816,-1.3309575380186136
2026_14_0_1,2027,-0.535,0.007835696509438723,-1.4418437449553763
2026_14_0_2,2027,-0.646,0.009397187183481403,-1.7428373059283757
2026_14_0_3,2027,-0.676,0.009808659735934123,-1.8265868483921712
2026_14_1_1,2027,-0.564,0.008227069788591916,-1.5267953663861562
2026_14_1_2,2027,-0.678,0.009818383960803936,-1.8262773250570081
2026_14_1_3,2027,-0.709,0.010237218729934279,-1.9024410835770726
2026_14_2_1,2027,-0.637,0.014992520163316706,-1.7039084672995255
2026_14_2_2,2027,-0.757,0.01753337982675558,-1.9893144561201235
2026_14_2_3,2027,-0.789,0.018421573643482476,-2.0629222385030572
2026_15_0_1,2027,-0.859,0.01230501000369513,-2.261862940010156
2026_15_0_2,2027,-1.016,0.014421850728915176,-2.662005759088518
2026_15_0_3,2027,-1.056,0.014957899720772511,-2.7616990694178027
2026_15_1_1,2027,-0.894,0.01276270777053994,-2.349442876109015
2026_15_1_2,2027,-1.053,0.015097659350331988,-2.757809072032875
2026_15_1_3,2027,-1.094,0.01654815424959079,-2.8562066662936063
2026_15_2_1,2027,-0.981,0.024075546178340526,-2.5457449292918914
2026_15_2_2,2027,-1.146,0.031029895012222346,-2.9727129972129256
2026_15_2_3,2027,-1.188,0.03299031649505858,-3.0793637986461273
2027_10_0_1,2027,-0.017,6.602000443864622e-7,-0.07676938993269466
2027_10_0_2,2027,-0.018,7.33114829823016e-7,-0.0811663684110058
2027_10_0_3,2027,-0.018,7.527605803520243e-7,-0.08247080681188844
2027_10_1_1,2027,-0.03,9.135816004227034e-4,-0.10846206553097502
2027_10_1_2,2027,-0.032,9.6754484102246e-4,-0.11496284547220802
2027_10_1_3,2027,-0.032,9.824445833694852e-4,-0.11662789792008872
2027_10_2_1,2027,-0.067,0.0021573079140808048,-0.19429145219049684
2027_10_2_2,2027,-0.07,0.002248052120597348,-0.20270184495612828
2027_10_2_3,2027,-0.07,0.0022723242837892356,-0.2048470052255734
2027_11_0_1,2027,-0.061,1.9915999328341203e-4,-0.21795227149322685
2027_11_0_2,2027,-0.065,2.2051289915446607e-4,-0.23037170556476652
2027_11_0_3,2027,-0.066,2.2857929582445946e-4,-0.23359641397854364
2027_11_1_1,2027,-0.078,0.002217646207468237,-0.2511903968449493
2027_11_1_2,2027,-0.082,0.0023315963819055146,-0.26382629326184115
2027_11_1_3,2027,-0.083,0.002366532959613129,-0.267569737720876
2027_11_2_1,2027,-0.12,0.003930458300769029,-0.34982625388555444
2027_11_2_2,2027,-0.126,0.004097927262102701,-0.36411856115204616
2027_11_2_3,2027,-0.127,0.004146288686344877,-0.36760414262544844
2027_12_0_1,2027,-0.151,0.0018086152085466966,-0.4588281938747451
2027_12_0_2,2027,-0.159,0.0019571369565624993,-0.47948274001049246
2027_12_0_3,2027,-0.161,0.002004356942224137,-0.48435480947051246
2027_12_1_1,2027,-0.172,0.004718857879553261,-0.5125990126022886
2027_12_1_2,2027,-0.18,0.005020526790872878,-0.5348727347341394
2027_12_1_3,2027,-0.182,0.005106267114505814,-0.540468148015864
2027_12_2_1,2027,-0.223,0.0073352452746318735,-0.6313422328401249
2027_12_2_2,2027,-0.232,0.007639586636122493,-0.6558762772008834
2027_12_2_3,2027,-0.235,0.00771767345632595,-0.6619634385283324
2027_13_0_1,2027,-0.297,0.004554774443233181,-0.8682399911627423
2027_13_0_2,2027,-0.308,0.004758480178548234,-0.8975140617577896
2027_13_0_3,2027,-0.311,0.004808977850054456,-0.9062942154995942
2027_13_1_1,2027,-0.322,0.010446777028106409,-0.9134050510256173
2027_13_1_2,2027,-0.334,0.010868285815827845,-0.9489636660494459
2027_13_1_3,2027,-0.337,0.01097365799871473,-0.9577744350755988
2027_13_2_1,2027,-0.382,0.010655634613325405,-1.0668522568090932
2027_13_2_2,2027,-0.396,0.010827393408983895,-1.09725590503411
2027_13_2_3,2027,-0.4,0.010875305452390644,-1.1068726435928509
2027_14_0_1,2027,-0.526,0.007857856337206594,-1.4262396914917561
2027_14_0_2,2027,-0.546,0.008148361276501268,-1.4779302145097781
2027_14_0_3,2027,-0.551,0.008220816232113806,-1.490679244915766
2027_14_1_1,2027,-0.555,0.011802804729098533,-1.506814439237335
2027_14_1_2,2027,-0.576,0.012490886652442088,-1.5558992945957342
2027_14_1_3,2027,-0.581,0.012677379621326855,-1.568424736828255
2027_14_2_1,2027,-0.627,0.014618368597626715,-1.6711144487069585
2027_14_2_2,2027,-0.65,0.01498110781552196,-1.7245393783648926
2027_14_2_3,2027,-0.655,0.01507646945916238,-1.7397106525669654
2027_15_0_1,2027,-0.842,0.01227450803624976,-2.2457247954058106
2027_15_0_2,2027,-0.869,0.012672920605213966,-2.3152822746068296
2027_15_0_3,2027,-0.876,0.012769622390840955,-2.332175941823834
2027_15_1_1,2027,-0.876,0.012729664198933266,-2.3306463134854036
2027_15_1_2,2027,-0.904,0.013140160853371299,-2.402271080443985
2027_15_1_3,2027,-0.911,0.013239777132969617,-2.4196545071339206
2027_15_2_1,2027,-0.961,0.020941478009406614,-2.5269104072131756
2027_15_2_2,2027,-0.991,0.02157216684900015,-2.5943181972447693
2027_15_2_3,2027,-0.999,0.02173408551780301,-2.610782434496989
rtw,2027,-1.394,-0.008670344132477656,-4.008454766240697
rtw_ap,2027,-1.188,0.035776382094508195,-3.0800100597174476
2025_10_0_1,2028,-0.011,4.898496918736379e-7,-0.062677226344405
2025_10_0_2,2028,-0.031,2.734745124303612e-5,-0.13790535745051227
2025_10_0_3,2028,-0.04,7.285114840984467e-5,-0.1689826831114517
2025_10_1_1,2028,-0.024,6.623040105617577e-4,-0.09124137139870572
2025_10_1_2,2028,-0.047,0.001273064100670519,-0.17776505098058384
2025_10_1_3,2028,-0.056,0.0015004139050745504,-0.21034647352301158
2025_10_2_1,2028,-0.058,0.0017895628295129268,-0.17656512629188992
2025_10_2_2,2028,-0.087,0.002778247498626587,-0.2605044976267619
2025_10_2_3,2028,-0.097,0.003051663059104022,-0.2917501241247978
2025_11_0_1,2028,-0.044,8.94903427196492e-5,-0.1797586308287895
2025_11_0_2,2028,-0.102,6.481910853461471e-4,-0.34983884188821296
2025_11_0_3,2028,-0.122,0.0010358115093983525,-0.4038237066651513
2025_11_1_1,2028,-0.06,0.0015999703639050689,-0.21419765697576434
2025_11_1_2,2028,-0.121,0.0031109706781855457,-0.39080038833784025
2025_11_1_3,2028,-0.142,0.0036858292533694837,-0.44712409876679754
2025_11_2_1,2028,-0.1,0.0031079507846742864,-0.2953699960571255
2025_11_2_2,2028,-0.169,0.0051168338863432136,-0.4922477543663568
2025_11_2_3,2028,-0.192,0.0057907350549339116,-0.554969289019272
2025_12_0_1,2028,-0.118,-1.230541317861297e-5,-0.40555149603420765
2025_12_0_2,2028,-0.229,0.003801902376282974,-0.7060216398393372
2025_12_0_3,2028,-0.263,0.004336465811665876,-0.807349820248962
2025_12_1_1,2028,-0.138,0.0036379646388746112,-0.43321627508966776
2025_12_1_2,2028,-0.252,0.007362188981389568,-0.7570451820228578
2025_12_1_3,2028,-0.288,0.00850767277063529,-0.8544417825751491
2025_12_2_1,2028,-0.186,0.005671846856526939,-0.5327394020959837
2025_12_2_2,2028,-0.31,0.009487799107280438,-0.8767554002443171
2025_12_2_3,2028,-0.349,0.01072894637581928,-0.9840288629101844
2025_13_0_1,2028,-0.241,0.003974929514735266,-0.7415479506419821
2025_13_0_2,2028,-0.427,0.006951975908911619,-1.2224506183104025
2025_13_0_3,2028,-0.488,0.007855812167120692,-1.3741865278918528
2025_13_1_1,2028,-0.264,0.00784778875856996,-0.7963599385472793
2025_13_1_2,2028,-0.455,0.010039223164856698,-1.2812451170088723
2025_13_1_3,2028,-0.518,0.009006545779347924,-1.443272189981814
2025_13_2_1,2028,-0.322,0.00997098842228363,-0.9126691632286498
2025_13_2_2,2028,-0.524,0.011819742307492572,-1.4417816909429475
2025_13_2_3,2028,-0.59,0.012775175831615904,-1.6187109567524183
2025_14_0_1,2028,-0.434,0.0070536023257988245,-1.229588448171431
2025_14_0_2,2028,-0.73,0.01137776165977035,-2.00988587078363
2025_14_0_3,2028,-0.822,0.012665534541430113,-2.235047428212895
2025_14_1_1,2028,-0.462,0.007434535112717835,-1.3003719779767962
2025_14_1_2,2028,-0.764,0.011828700129299513,-2.0906870145304546
2025_14_1_3,2028,-0.857,0.013135272598120475,-2.2943962971198566
2025_14_2_1,2028,-0.531,0.011783173191196476,-1.4625775501662714
2025_14_2_2,2028,-0.847,0.016606736086932784,-2.265032984477452
2025_14_2_3,2028,-0.943,0.018427904837276386,-2.541247329599811
2025_15_0_1,2028,-0.718,0.011178887903404008,-1.968106915450717
2025_15_0_2,2028,-1.13,0.01709946802191562,-3.0670070287375513
2025_15_0_3,2028,-1.247,0.018781609390354028,-3.370901667085903
2025_15_1_1,2028,-0.751,0.011624279726190885,-2.044443864282948
2025_15_1_2,2028,-1.169,0.017625319998306972,-3.1623538456721785
2025_15_1_3,2028,-1.288,0.019328284399427586,-3.4820320792999078
2025_15_2_1,2028,-0.833,0.017347310696016242,-2.232622253756577
2025_15_2_2,2028,-1.266,0.02689594577364419,-3.400177857769712
2025_15_2_3,2028,-1.389,0.03294626847993292,-3.7291560875051686
2026_10_0_1,2028,-0.011,4.839933432465552e-7,-0.06178896215526446
2026_10_0_2,2028,-0.023,3.0962342290814694e-6,-0.1095235288689656
2026_10_0_3,2028,-0.027,9.399958072762913e-6,-0.12290444145269433
2026_10_1_1,2028,-0.024,6.801931579585627e-4,-0.092989932669333
2026_10_1_2,2028,-0.038,0.0010655944364751405,-0.1457958336695615
2026_10_1_3,2028,-0.042,0.001192416750954643,-0.16003920003151323
2026_10_2_1,2028,-0.059,0.0018202022617084474,-0.17440334708140195
2026_10_2_2,2028,-0.076,0.0024767641768489094,-0.23247786250544553
2026_10_2_3,2028,-0.082,0.002695127283111023,-0.2475271686793636
2026_11_0_1,2028,-0.043,8.925639695412404e-5,-0.1759873403019723
2026_11_0_2,2028,-0.079,3.0380159137592243e-4,-0.2839748423076098
2026_11_0_3,2028,-0.09,4.303239904184299e-4,-0.3180162029151459
2026_11_1_1,2028,-0.059,0.0016212502728611966,-0.21281917159641392
2026_11_1_2,2028,-0.098,0.0025706583697969413,-0.3242409498413642
2026_11_1_3,2028,-0.109,0.0028186204683370683,-0.3565507585109965
2026_11_2_1,2028,-0.099,0.003160058651443364,-0.29935893679753117
2026_11_2_2,2028,-0.143,0.004443330097218,-0.42346868655232
2026_11_2_3,2028,-0.156,0.004844164673673154,-0.458961103546307
2026_12_0_1,2028,-0.117,9.923252236542805e-4,-0.3893469076646793
2026_12_0_2,2028,-0.187,0.0025806971007081457,-0.5951884680244311
2026_12_0_3,2028,-0.207,0.0032137156875623194,-0.6522899679220733
2026_12_1_1,2028,-0.137,0.0036389339496685,-0.4378165027265386
2026_12_1_2,2028,-0.21,0.005911297147546213,-0.6424585467766535
2026_12_1_3,2028,-0.231,0.006628681293558357,-0.6976215250958154
2026_12_2_1,2028,-0.185,0.005741330575757804,-0.5355043582519226
2026_12_2_2,2028,-0.264,0.00820100033257817,-0.7520349901612284
2026_12_2_3,2028,-0.287,0.008905337159373847,-0.8161319720750576
2026_13_0_1,2028,-0.24,0.003963466274596449,-0.7347556194949639
2026_13_0_2,2028,-0.352,0.005876665727779938,-1.054569793356985
2026_13_0_3,2028,-0.388,0.006405538203146771,-1.1365262924286859
2026_13_1_1,2028,-0.264,0.00801483739038753,-0.7978884922367881
2026_13_1_2,2028,-0.379,0.01175815908048617,-1.101314173727867
2026_13_1_3,2028,-0.416,0.012834613932804412,-1.1911444520752519
2026_13_2_1,2028,-0.321,0.010182093100500797,-0.9130589216657794
2026_13_2_2,2028,-0.444,0.011350722881613217,-1.2496618200049971
2026_13_2_3,2028,-0.483,0.011557842894403293,-1.3546706250783884
2026_14_0_1,2028,-0.432,0.007033945585234181,-1.237053348820883
2026_14_0_2,2028,-0.621,0.009816700433831297,-1.7196518470883728
2026_14_0_3,2028,-0.673,0.010586786357214453,-1.8587405074898469
2026_14_1_1,2028,-0.46,0.008412120195771979,-1.2944257703224435
2026_14_1_2,2028,-0.653,0.010246105176708821,-1.796855733908252
2026_14_1_3,2028,-0.706,0.011028354111410595,-1.9254167445916928
2026_14_2_1,2028,-0.528,0.011501283429307556,-1.460347960121903
2026_14_2_2,2028,-0.731,0.013782792405312091,-1.9700518408784977
2026_14_2_3,2028,-0.786,0.014705658925917462,-2.1076203300041363
2026_15_0_1,2028,-0.713,0.011143625950673898,-1.956231580083962
2026_15_0_2,2028,-0.982,0.014969599792246728,-2.6251533252962718
2026_15_0_3,2028,-1.053,0.016016019086425283,-2.8173706314611513
2026_15_1_1,2028,-0.746,0.011587818369451231,-2.0174210336529295
2026_15_1_2,2028,-1.019,0.01546897742928303,-2.724264200708341
2026_15_1_3,2028,-1.091,0.016529169180434806,-2.921628414381542
2026_15_2_1,2028,-0.828,0.016440404999665974,-2.207614924114981
2026_15_2_2,2028,-1.111,0.022251712019452898,-2.9601666997060283
2026_15_2_3,2028,-1.186,0.023963205663681722,-3.172707071176767
2027_10_0_1,2028,-0.011,4.786880310643792e-7,-0.060579526143281444
2027_10_0_2,2028,-0.017,8.506258377613384e-7,-0.08455930623281603
2027_10_0_3,2028,-0.018,9.607610922373506e-7,-0.09256900329402513
2027_10_1_1,2028,-0.024,6.78626513165618e-4,-0.09216603408122567
2027_10_1_2,2028,-0.031,8.716981990123934e-4,-0.11809228437434509
2027_10_1_3,2028,-0.033,9.278647047692361e-4,-0.12549749908894328
2027_10_2_1,2028,-0.059,0.0018619915415783,-0.17447248080294772
2027_10_2_2,2028,-0.068,0.0022062467512666507,-0.20728395356449725
2027_10_2_3,2028,-0.07,0.002293743105264277,-0.21556781777490486
2027_11_0_1,2028,-0.043,8.911958015881769e-5,-0.17552149534626302
2027_11_0_2,2028,-0.061,1.7082920222889306e-4,-0.2294995966368032
2027_11_0_3,2028,-0.066,1.9347847682316604e-4,-0.24582308490866825
2027_11_1_1,2028,-0.059,0.001608001549905483,-0.21167027903388305
2027_11_1_2,2028,-0.078,0.002116911069375806,-0.2729805464031749
2027_11_1_3,2028,-0.083,0.0022481518562141437,-0.28849976983969083
2027_11_2_1,2028,-0.099,0.0031559391264310926,-0.2967277774932869
2027_11_2_2,2028,-0.122,0.0037609709410200325,-0.3622843917044712
2027_11_2_3,2028,-0.127,0.003953369557125555,-0.37862160988483234
2027_12_0_1,2028,-0.116,9.674260614520071e-4,-0.390486335690439
2027_12_0_2,2028,-0.15,0.0016812684842810255,-0.49061468860162255
2027_12_0_3,2028,-0.16,0.0019031964196828484,-0.516537478682293
2027_12_1_1,2028,-0.135,0.0036515556183587413,-0.43235074201424356
2027_12_1_2,2028,-0.172,0.004753243645152073,-0.5368941689647081
2027_12_1_3,2028,-0.182,0.005055924178960861,-0.5686529519583462
2027_12_2_1,2028,-0.183,0.005728894694344516,-0.5275656921717895
2027_12_2_2,2028,-0.223,0.007001535847646225,-0.6360397315930612
2027_12_2_3,2028,-0.234,0.007345314497578627,-0.6654477228690727
2027_13_0_1,2028,-0.239,0.004030364347602774,-0.7270710850354888
2027_13_0_2,2028,-0.296,0.005056349581167214,-0.8917770096223557
2027_13_0_3,2028,-0.311,0.005322284032341673,-0.9393216137903116
2027_13_1_1,2028,-0.263,0.007943621365477233,-0.7885440663882842
2027_13_1_2,2028,-0.322,0.009881277702819859,-0.9497265632665443
2027_13_1_3,2028,-0.337,0.010369401524587698,-0.9892053761988221
2027_13_2_1,2028,-0.32,0.010104246141509185,-0.9021573148057613
2027_13_2_2,2028,-0.383,0.010543815482345106,-1.0805791603806343
2027_13_2_3,2028,-0.399,0.01084605362339365,-1.1249037743113457
2027_14_0_1,2028,-0.426,0.007082346700384075,-1.2275047607129899
2027_14_0_2,2028,-0.524,0.008537840025631445,-1.4562843277402866
2027_14_0_3,2028,-0.549,0.008918099518824553,-1.5127980291032939
2027_14_1_1,2028,-0.454,0.011832572557791797,-1.2808900497233746
2027_14_1_2,2028,-0.553,0.010357177837289839,-1.5269654827069674
